PERMNO,MthCalDt,MthPrc,MthRet,MthVol,ShrOut,IssuerNm,UGVKEY,APERMNO,conm,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,costat
57665,31/01/1996,69.750000,0.001795,10434600,91272,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1995,INDL,C,D,STD,USD,27.4993,A
57665,29/02/1996,65.000000,-0.068100,12083500,91272,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1995,INDL,C,D,STD,USD,27.4993,A
57665,29/03/1996,81.250000,0.252582,15037500,91272,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1995,INDL,C,D,STD,USD,27.4993,A
57665,30/04/1996,87.500000,0.076923,13727700,91272,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1995,INDL,C,D,STD,USD,27.4993,A
57665,31/05/1996,100.375000,0.147143,12976200,91272,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1995,INDL,C,D,STD,USD,27.4993,A
57665,28/06/1996,102.750000,0.025141,8570000,91801,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,31/07/1996,102.875000,0.001217,16474800,91801,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,30/08/1996,108.000000,0.049818,8261500,91801,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,30/09/1996,121.750000,0.128859,12965200,92670,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,31/10/1996,59.125000,-0.028747,16348400,185340,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,29/11/1996,56.875000,-0.038055,45098000,185340,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,31/12/1996,60.000000,0.056969,30176200,185340,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,31/01/1997,68.375000,0.139583,29386000,186634,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,28/02/1997,71.875000,0.051188,24649400,186634,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,31/03/1997,61.875000,-0.137816,41338700,186634,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,30/04/1997,56.250000,-0.090909,73750701,187018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,30/05/1997,57.500000,0.022222,74740401,187018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1996,INDL,C,D,STD,USD,16.9283,A
57665,30/06/1997,58.375000,0.016889,43259300,187018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,31/07/1997,62.625000,0.072805,40436401,187018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,29/08/1997,53.375000,-0.147705,39223800,187018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,30/09/1997,53.000000,-0.005216,41981800,188379,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,31/10/1997,47.125000,-0.110849,41579000,188935,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,28/11/1997,48.687500,0.033156,23305700,188935,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,31/12/1997,39.062500,-0.195282,50316600,188935,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,30/01/1998,40.062500,0.025600,30837500,189166,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,27/02/1998,43.875000,0.095164,48019703,189166,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,31/03/1998,44.250000,0.011171,33080100,189166,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,30/04/1998,47.750000,0.079096,26244400,186246,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,29/05/1998,46.000000,-0.036649,15662200,186246,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1997,INDL,C,D,STD,USD,10.9097,A
57665,30/06/1998,48.687500,0.061352,16558500,186246,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,31/07/1998,44.500000,-0.086008,27733301,186246,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,31/08/1998,34.687500,-0.220506,25813200,186246,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,30/09/1998,36.812500,0.065035,27351700,185837,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,30/10/1998,43.375000,0.178268,17438900,184930,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,30/11/1998,40.000000,-0.077810,21495000,184930,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,31/12/1998,40.562500,0.016995,28710500,184930,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,29/01/1999,45.500000,0.121726,23802700,181259,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,26/02/1999,53.437500,0.174451,23797600,181259,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,31/03/1999,57.687500,0.081888,38661799,181259,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,30/04/1999,62.187500,0.078007,22219200,180551,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,28/05/1999,60.937500,-0.020101,19732900,180551,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1998,INDL,C,D,STD,USD,11.3645,A
57665,30/06/1999,63.375000,0.042211,23536200,180551,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,30/07/1999,52.000000,-0.179487,28394900,180551,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,31/08/1999,46.750000,-0.100962,20005000,181532,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,30/09/1999,56.875000,0.219244,27633894,181532,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,29/10/1999,56.000000,-0.015385,18527996,179371,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,30/11/1999,46.000000,-0.178571,29655691,179371,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,31/12/1999,49.562500,0.080256,29472991,179371,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,31/01/2000,45.500000,-0.081967,17744495,175537,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,29/02/2000,28.437500,-0.375000,49685688,175537,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,31/03/2000,39.625000,0.398067,40655186,175537,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,28/04/2000,43.437500,0.096215,23397891,173018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,31/05/2000,42.875000,-0.012950,18159396,173018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/1999,INDL,C,D,STD,USD,11.8123,A
57665,30/06/2000,39.812500,-0.068608,18571598,173018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,31/07/2000,43.750000,0.098901,14735497,173018,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,31/08/2000,39.562500,-0.095714,23428098,170420,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,29/09/2000,40.062500,0.015836,28428793,170420,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,31/10/2000,39.937500,-0.003120,22671795,170863,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,30/11/2000,42.625000,0.067293,16880498,170863,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,29/12/2000,55.812500,0.312658,30301300,170863,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,31/01/2001,55.020000,-0.014199,38465900,170863,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,28/02/2001,39.050000,-0.290258,38766500,170863,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,30/03/2001,40.550000,0.041823,28468100,170863,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,30/04/2001,41.810000,0.031073,24775800,172049,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,31/05/2001,41.100000,-0.016982,25335900,172049,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2000,INDL,C,D,STD,USD,11.6320,A
57665,29/06/2001,41.990000,0.024619,27747300,172049,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,31/07/2001,47.550000,0.132412,24847200,172049,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,31/08/2001,50.000000,0.051525,23305700,170114,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,28/09/2001,46.810000,-0.061250,30266900,170114,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,31/10/2001,49.360000,0.054476,30919100,169501,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,30/11/2001,52.990000,0.073541,22382900,169501,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,31/12/2001,56.240000,0.063655,38565900,169501,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,31/01/2002,59.910000,0.065256,32018600,169404,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,28/02/2002,58.860000,-0.017526,21494000,169404,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,28/03/2002,60.010000,0.021487,32332000,169404,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,30/04/2002,53.330000,-0.111315,34556000,169404,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,31/05/2002,53.750000,0.007875,28376400,170251,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2001,INDL,C,D,STD,USD,13.0101,A
57665,28/06/2002,53.650000,0.000518,35465300,170251,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,31/07/2002,49.290000,-0.081267,42451100,170251,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,30/08/2002,43.180000,-0.123960,50943000,167763,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,30/09/2002,43.180000,0.002872,34314100,167763,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,31/10/2002,47.190000,0.092867,37813500,167185,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,29/11/2002,44.780000,-0.051070,30715500,167185,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,31/12/2002,44.470000,-0.003749,33395000,167185,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,31/01/2003,44.540000,0.001574,26130200,166439,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,28/02/2003,46.370000,0.041087,24697900,166439,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,31/03/2003,51.420000,0.112075,41042300,166439,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,30/04/2003,53.530000,0.041035,27330800,166070,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,30/05/2003,55.990000,0.045956,28779000,166070,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2002,INDL,C,D,STD,USD,14.4269,A
57665,30/06/2003,53.490000,-0.042232,40978300,166070,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,31/07/2003,51.740000,-0.032716,28237900,166070,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,29/08/2003,56.980000,0.101276,23019900,165916,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,30/09/2003,60.820000,0.070071,32690400,165916,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,31/10/2003,63.900000,0.050641,29833100,164602,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,28/11/2003,67.250000,0.052426,29989851,164602,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,31/12/2003,68.460000,0.021140,33234500,164602,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,30/01/2004,69.660000,0.017528,23044300,172318,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,27/02/2004,73.250000,0.051536,21435800,172318,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,31/03/2004,77.870000,0.065919,36392200,172318,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,30/04/2004,71.950000,-0.076024,25046600,186137,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,28/05/2004,71.150000,-0.011119,32043400,186137,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2003,INDL,C,D,STD,USD,15.1392,A
57665,30/06/2004,75.750000,0.067641,25080500,186137,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,30/07/2004,72.710000,-0.040132,24894300,186137,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,31/08/2004,75.310000,0.035758,20395800,185783,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,30/09/2004,78.800000,0.049135,27894300,184896,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,29/10/2004,81.310000,0.031853,25369900,184896,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,30/11/2004,84.660000,0.041200,27990800,184896,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,31/12/2004,90.690000,0.074286,24884700,186482,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,31/01/2005,86.630000,-0.044768,19349000,186482,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,28/02/2005,86.950000,0.003694,26167300,186482,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,31/03/2005,83.310000,-0.039100,39071800,186482,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,29/04/2005,76.810000,-0.078022,31238300,190647,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,31/05/2005,82.200000,0.070173,29509400,190647,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2004,INDL,C,D,STD,USD,18.1745,A
57665,30/06/2005,86.600000,0.056603,40804800,190647,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,29/07/2005,83.800000,-0.032333,29804300,190647,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,31/08/2005,78.910000,-0.058353,44549000,195977,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,30/09/2005,81.680000,0.038399,62047200,195977,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,31/10/2005,84.050000,0.029016,32719000,194730,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,30/11/2005,85.300000,0.014872,26684000,194730,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,30/12/2005,86.790000,0.021140,44341800,194730,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,31/01/2006,80.950000,-0.067289,43438300,194730,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,28/02/2006,86.780000,0.072020,31547300,194730,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,31/03/2006,85.100000,-0.015798,39813700,194730,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,28/04/2006,81.840000,-0.038308,25814800,194711,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,31/05/2006,80.310000,-0.018695,33378300,194711,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2005,INDL,C,D,STD,USD,21.6170,A
57665,30/06/2006,81.000000,0.012469,40796000,194711,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,31/07/2006,79.000000,-0.024691,39400200,191492,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,31/08/2006,80.760000,0.022278,52638200,191492,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,29/09/2006,87.620000,0.089116,56367400,191492,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,31/10/2006,91.880000,0.048619,32586600,186800,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,30/11/2006,98.950000,0.076948,26708900,186800,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,29/12/2006,99.030000,0.004589,32342400,186800,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,31/01/2007,98.810000,-0.002222,34145700,188089,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,28/02/2007,104.470000,0.057282,35443939,188089,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,30/03/2007,106.260000,0.020732,41156568,188089,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,30/04/2007,53.860000,0.013740,49735535,387778,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,31/05/2007,56.750000,0.053658,64886861,387778,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2006,INDL,C,D,STD,USD,24.5516,A
57665,29/06/2007,58.290000,0.030649,97252401,387778,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,31/07/2007,56.450000,-0.031566,79979075,384548,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,31/08/2007,56.340000,-0.001949,86625590,384548,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,28/09/2007,58.660000,0.044630,72765050,384548,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,31/10/2007,66.260000,0.129560,88308310,391231,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,30/11/2007,65.650000,-0.009206,58257442,391231,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,31/12/2007,64.240000,-0.018037,58407300,391231,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,31/01/2008,61.330000,-0.045299,104925300,392241,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,29/02/2008,60.200000,-0.018425,60094300,392241,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,31/03/2008,68.000000,0.133929,97182800,392241,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,30/04/2008,66.800000,-0.017647,73213100,387703,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,30/05/2008,68.370000,0.023503,65707200,387703,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2007,INDL,C,D,STD,USD,14.0032,A
57665,30/06/2008,59.610000,-0.125265,95236200,387703,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,31/07/2008,58.680000,-0.015601,99700800,394221,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,29/08/2008,60.610000,0.032890,59824800,394221,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,30/09/2008,66.900000,0.108028,107285300,394221,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,31/10/2008,57.630000,-0.138565,145004200,389040,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,28/11/2008,53.250000,-0.076002,94881000,389040,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,31/12/2008,51.000000,-0.037645,91101600,389040,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,30/01/2009,45.250000,-0.112745,70022800,387996,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,27/02/2009,41.530000,-0.082210,72432600,387996,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,31/03/2009,46.890000,0.136131,103224100,387996,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,30/04/2009,52.470000,0.119002,71762600,388660,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,29/05/2009,57.050000,0.087288,77376900,388660,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2008,INDL,C,D,STD,USD,15.9342,A
57665,30/06/2009,51.780000,-0.088432,94927000,388660,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,31/07/2009,56.640000,0.093859,74438300,390631,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,31/08/2009,55.390000,-0.022069,67398000,390631,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,30/09/2009,64.700000,0.173516,106508500,390631,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,30/10/2009,62.180000,-0.038949,75545900,391710,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,30/11/2009,64.890000,0.043583,43921700,391710,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,31/12/2009,66.070000,0.022436,53610200,391710,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,29/01/2010,63.750000,-0.035114,45962600,397462,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,26/02/2010,67.600000,0.060392,49101400,397462,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,31/03/2010,73.500000,0.091619,61334900,397462,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
57665,30/04/2010,75.910000,0.032789,49778000,395710,NIKE INC,007906,57665,NIKE INC  -CL B,31/05/2009,INDL,C,D,STD,USD,17.9055,A
