PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,SHROUT
84435,29/08/2003,11,ROSLYN BANCORP INC,Q,22.99,77959.0,0.038824,75827.0
84435,30/09/2003,11,ROSLYN BANCORP INC,Q,23.5,135238.0,0.022184,75827.0
84435,31/10/2003,11,ROSLYN BANCORP INC,Q,27.05,74786.0,0.151064,75827.0
84513,28/02/1997,11,BIRMAN MANAGED CARE INC,Q,7.25,30660.0,C,8754.0
84513,31/03/1997,11,BIRMAN MANAGED CARE INC,Q,7.625,12406.0,0.051724,8756.0
84513,30/04/1997,11,BIRMAN MANAGED CARE INC,Q,6.25,34738.0,-0.180328,8756.0
84513,30/05/1997,11,BIRMAN MANAGED CARE INC,Q,6.75,10392.0,0.080000,8756.0
84513,30/06/1997,11,BIRMAN MANAGED CARE INC,Q,5.5,15823.0,-0.185185,8756.0
84513,31/07/1997,11,BIRMAN MANAGED CARE INC,Q,5.0,9927.0,-0.090909,8756.0
84513,29/08/1997,11,BIRMAN MANAGED CARE INC,Q,4.75,5667.0,-0.050000,8756.0
84513,30/09/1997,11,BIRMAN MANAGED CARE INC,Q,6.5,24320.0,0.368421,8756.0
84513,31/10/1997,11,BIRMAN MANAGED CARE INC,Q,6.53125,13681.0,0.004808,8756.0
84513,28/11/1997,11,BIRMAN MANAGED CARE INC,Q,7.34375,16278.0,0.124402,8756.0
84513,31/12/1997,11,BIRMAN MANAGED CARE INC,Q,5.0,7036.0,-0.319149,8756.0
84513,30/01/1998,11,BIRMAN MANAGED CARE INC,Q,6.0,11408.0,0.200000,8756.0
84513,27/02/1998,11,BIRMAN MANAGED CARE INC,Q,4.3125,4812.0,-0.281250,8756.0
84513,31/03/1998,11,BIRMAN MANAGED CARE INC,Q,4.1875,4700.0,-0.028986,8756.0
84513,30/04/1998,11,BIRMAN MANAGED CARE INC,Q,4.875,5227.0,0.164179,8756.0
84513,29/05/1998,11,BIRMAN MANAGED CARE INC,Q,5.125,7791.0,0.051282,8756.0
84513,30/06/1998,11,BIRMAN MANAGED CARE INC,Q,5.75,10324.0,0.121951,8756.0
84513,31/07/1998,11,BIRMAN MANAGED CARE INC,Q,5.0,4671.0,-0.130435,8756.0
84513,31/08/1998,11,BIRMAN MANAGED CARE INC,Q,5.0,4455.0,0.000000,8756.0
84513,30/09/1998,11,BIRMAN MANAGED CARE INC,Q,5.125,5746.0,0.025000,8756.0
84513,30/10/1998,11,BIRMAN MANAGED CARE INC,Q,5.5,6374.0,0.073171,8756.0
84513,30/11/1998,11,BIRMAN MANAGED CARE INC,Q,5.5,4936.0,0.000000,8756.0
84513,31/12/1998,11,BIRMAN MANAGED CARE INC,Q,5.25,12126.0,-0.045455,8756.0
84513,29/01/1999,11,BIRMAN MANAGED CARE INC,Q,2.8125,8585.0,-0.464286,8756.0
84513,26/02/1999,11,BIRMAN MANAGED CARE INC,Q,1.5,4081.0,-0.466667,8756.0
84513,31/03/1999,11,BIRMAN MANAGED CARE INC,Q,1.125,2673.0,-0.250000,8756.0
84513,30/04/1999,11,BIRMAN MANAGED CARE INC,Q,1.0,1487.0,-0.111111,8756.0
84513,28/05/1999,11,BIRMAN MANAGED CARE INC,Q,1.03125,1945.0,0.031250,8756.0
84513,30/06/1999,11,BIRMAN MANAGED CARE INC,Q,0.625,2707.0,-0.393939,8756.0
84513,30/07/1999,11,BIRMAN MANAGED CARE INC,Q,-1.1875,2060.0,-0.366667,2919.0
84513,31/08/1999,11,BIRMAN MANAGED CARE INC,Q,-0.73438,512.0,-0.381579,2919.0
84513,30/09/1999,11,BIRMAN MANAGED CARE INC,Q,-0.59375,1053.0,-0.191489,2919.0
85673,31/12/1997,11,ALYDAAR SOFTWARE CORP,Q,15.75,19311.0,C,17809.0
85673,30/01/1998,11,ALYDAAR SOFTWARE CORP,Q,18.375,17256.0,0.166667,17809.0
85673,27/02/1998,11,ALYDAAR SOFTWARE CORP,Q,16.625,21207.0,-0.095238,17809.0
85673,31/03/1998,11,ALYDAAR SOFTWARE CORP,Q,17.5625,33963.0,0.056391,17843.0
85673,30/04/1998,11,ALYDAAR SOFTWARE CORP,Q,16.0,21653.0,-0.088968,17843.0
85673,29/05/1998,11,ALYDAAR SOFTWARE CORP,Q,14.0,32996.0,-0.125000,17843.0
85673,30/06/1998,11,ALYDAAR SOFTWARE CORP,Q,12.6875,27633.0,-0.093750,17455.0
85673,31/07/1998,11,ALYDAAR SOFTWARE CORP,Q,13.0,61033.0,0.024631,17455.0
85673,31/08/1998,11,ALYDAAR SOFTWARE CORP,Q,6.9375,50308.0,-0.466346,17455.0
85673,30/09/1998,11,ALYDAAR SOFTWARE CORP,Q,7.0625,28566.0,0.018018,17461.0
85673,30/10/1998,11,ALYDAAR SOFTWARE CORP,Q,6.3125,30987.0,-0.106195,17461.0
85673,30/11/1998,11,ALYDAAR SOFTWARE CORP,Q,9.1875,43153.0,0.455446,17461.0
85673,31/12/1998,11,ALYDAAR SOFTWARE CORP,Q,8.25,29359.0,-0.102041,17611.0
85673,29/01/1999,11,ALYDAAR SOFTWARE CORP,Q,10.6875,50211.0,0.295455,17611.0
85673,26/02/1999,11,ALYDAAR SOFTWARE CORP,Q,9.125,20043.0,-0.146199,17611.0
85673,31/03/1999,11,ALYDAAR SOFTWARE CORP,Q,5.5,33239.0,-0.397260,17611.0
85673,30/04/1999,11,ALYDAAR SOFTWARE CORP,Q,4.125,30143.0,-0.250000,17611.0
85673,28/05/1999,11,ALYDAAR SOFTWARE CORP,Q,3.84375,14013.0,-0.068182,17611.0
85673,30/06/1999,11,INFORMATION ARCHITECTS CORP,Q,2.375,76145.0,-0.382114,17611.0
85673,30/07/1999,11,INFORMATION ARCHITECTS CORP,Q,2.1875,19867.0,-0.078947,17611.0
85673,31/08/1999,11,INFORMATION ARCHITECTS CORP,Q,2.15625,27186.0,-0.014286,17611.0
85673,30/09/1999,11,INFORMATION ARCHITECTS CORP,Q,2.0,16544.0,-0.072464,19394.0
85673,29/10/1999,11,INFORMATION ARCHITECTS CORP,Q,1.0,28083.0,-0.500000,19394.0
85673,30/11/1999,11,INFORMATION ARCHITECTS CORP,Q,4.4375,296182.0,3.437500,19394.0
85673,31/12/1999,11,INFORMATION ARCHITECTS CORP,Q,10.25,276658.0,1.309859,19394.0
85673,31/01/2000,11,INFORMATION ARCHITECTS CORP,Q,13.375,340071.0,0.304878,19394.0
85673,29/02/2000,11,INFORMATION ARCHITECTS CORP,Q,21.5,300831.0,0.607477,19394.0
85673,31/03/2000,11,INFORMATION ARCHITECTS CORP,Q,17.375,288470.0,-0.191860,29137.0
85673,28/04/2000,11,INFORMATION ARCHITECTS CORP,Q,11.0,246575.0,-0.366906,29137.0
85673,31/05/2000,11,INFORMATION ARCHITECTS CORP,Q,6.9375,140821.0,-0.369318,29137.0
85673,30/06/2000,11,INFORMATION ARCHITECTS CORP,Q,6.9375,128803.0,0.000000,30247.0
85673,31/07/2000,11,INFORMATION ARCHITECTS CORP,Q,6.375,107498.0,-0.081081,30247.0
85673,31/08/2000,11,INFORMATION ARCHITECTS CORP,Q,6.375,96820.0,0.000000,30247.0
85673,29/09/2000,11,INFORMATION ARCHITECTS CORP,Q,3.3125,82992.0,-0.480392,30638.0
85673,31/10/2000,11,INFORMATION ARCHITECTS CORP,Q,3.75,105024.0,0.132075,30638.0
85673,30/11/2000,11,INFORMATION ARCHITECTS CORP,Q,3.0,97235.0,-0.200000,30638.0
85673,29/12/2000,11,INFORMATION ARCHITECTS CORP,Q,1.8125,90277.0,-0.395833,30952.0
85673,31/01/2001,11,INFORMATION ARCHITECTS CORP,Q,3.1875,66723.0,0.758621,30952.0
85673,28/02/2001,11,INFORMATION ARCHITECTS CORP,Q,1.875,30501.0,-0.411765,30952.0
85673,30/03/2001,11,INFORMATION ARCHITECTS CORP,Q,1.6875,35822.0,-0.100000,31774.0
85673,30/04/2001,11,INFORMATION ARCHITECTS CORP,Q,1.35,23197.0,-0.200000,31774.0
85673,31/05/2001,11,INFORMATION ARCHITECTS CORP,Q,1.95,43637.0,0.444444,31774.0
85673,29/06/2001,11,INFORMATION ARCHITECTS CORP,Q,1.26,32078.0,-0.353846,32039.0
85673,31/07/2001,11,INFORMATION ARCHITECTS CORP,Q,1.4,15426.0,0.111111,32039.0
85673,31/08/2001,11,INFORMATION ARCHITECTS CORP,Q,1.11,21943.0,-0.207143,32039.0
85673,28/09/2001,11,INFORMATION ARCHITECTS CORP,Q,0.5,17869.0,-0.549550,32413.0
85673,31/10/2001,11,INFORMATION ARCHITECTS CORP,Q,0.52,29375.0,0.040000,32413.0
85673,30/11/2001,11,INFORMATION ARCHITECTS CORP,Q,0.25,35732.0,-0.519231,32438.0
85673,31/12/2001,11,INFORMATION ARCHITECTS CORP,Q,0.23,40896.0,-0.080000,32438.0
85673,31/01/2002,11,INFORMATION ARCHITECTS CORP,Q,0.14,22035.0,-0.391304,32438.0
85673,28/02/2002,11,INFORMATION ARCHITECTS CORP,Q,1.1,12135.0,0.571428,6488.0
85673,28/03/2002,11,INFORMATION ARCHITECTS CORP,Q,1.09,4558.0,-0.009091,6492.0
85673,30/04/2002,11,INFORMATION ARCHITECTS CORP,Q,0.84,3524.0,-0.229358,6492.0
85673,31/05/2002,11,INFORMATION ARCHITECTS CORP,Q,0.85,5384.0,0.011905,6492.0
85673,28/06/2002,11,INFORMATION ARCHITECTS CORP,Q,0.49,4722.0,-0.423529,6492.0
85673,31/07/2002,11,INFORMATION ARCHITECTS CORP,Q,0.28,2519.0,-0.428571,6492.0
85744,30/01/1998,11,ROCKWELL MEDICAL TECH INC,Q,5.0,5737.0,C,4939.0
85744,27/02/1998,11,ROCKWELL MEDICAL TECH INC,Q,2.0,12487.0,-0.600000,4939.0
85744,31/03/1998,11,ROCKWELL MEDICAL TECH INC,Q,1.4375,10650.0,-0.281250,4830.0
85744,30/04/1998,11,ROCKWELL MEDICAL TECH INC,Q,1.25,6912.0,-0.130435,4830.0
85744,29/05/1998,11,ROCKWELL MEDICAL TECH INC,Q,2.375,6080.0,0.900000,4830.0
85744,30/06/1998,11,ROCKWELL MEDICAL TECH INC,Q,3.125,8371.0,0.315789,4830.0
85744,31/07/1998,11,ROCKWELL MEDICAL TECH INC,Q,3.125,7479.0,0.000000,4830.0
85744,31/08/1998,11,ROCKWELL MEDICAL TECH INC,Q,3.25,7712.0,0.040000,4830.0
85744,30/09/1998,11,ROCKWELL MEDICAL TECH INC,Q,2.625,2915.0,-0.192308,4830.0
85744,30/10/1998,11,ROCKWELL MEDICAL TECH INC,Q,2.5625,3274.0,-0.023810,4830.0
85744,30/11/1998,11,ROCKWELL MEDICAL TECH INC,Q,1.75,2304.0,-0.317073,4830.0
85744,31/12/1998,11,ROCKWELL MEDICAL TECH INC,Q,2.5,4388.0,0.428571,4830.0
85744,29/01/1999,11,ROCKWELL MEDICAL TECH INC,Q,2.75,3965.0,0.100000,4830.0
85744,26/02/1999,11,ROCKWELL MEDICAL TECH INC,Q,3.0,4869.0,0.090909,4830.0
85744,31/03/1999,11,ROCKWELL MEDICAL TECH INC,Q,3.625,7236.0,0.208333,4830.0
85744,30/04/1999,11,ROCKWELL MEDICAL TECH INC,Q,3.75,7946.0,0.034483,4830.0
85744,28/05/1999,11,ROCKWELL MEDICAL TECH INC,Q,3.75,3419.0,0.000000,4830.0
85744,30/06/1999,11,ROCKWELL MEDICAL TECH INC,Q,4.34375,7645.0,0.158333,4830.0
85744,30/07/1999,11,ROCKWELL MEDICAL TECH INC,Q,4.125,8975.0,-0.050360,4830.0
85744,31/08/1999,11,ROCKWELL MEDICAL TECH INC,Q,3.3125,3996.0,-0.196970,4830.0
85744,30/09/1999,11,ROCKWELL MEDICAL TECH INC,Q,3.125,6963.0,-0.056604,4854.0
85744,29/10/1999,11,ROCKWELL MEDICAL TECH INC,Q,2.9375,4507.0,-0.060000,4854.0
85744,30/11/1999,11,ROCKWELL MEDICAL TECH INC,Q,-2.875,3612.0,-0.021277,4854.0
85744,31/12/1999,11,ROCKWELL MEDICAL TECH INC,Q,2.84375,8067.0,-0.010870,4854.0
85744,31/01/2000,11,ROCKWELL MEDICAL TECH INC,Q,3.03125,2742.0,0.065934,4854.0
85744,29/02/2000,11,ROCKWELL MEDICAL TECH INC,Q,3.875,11184.0,0.278351,4854.0
85744,31/03/2000,11,ROCKWELL MEDICAL TECH INC,Q,3.9375,28524.0,0.016129,4854.0
85744,28/04/2000,11,ROCKWELL MEDICAL TECH INC,Q,1.9375,5781.0,-0.507937,4854.0
85744,31/05/2000,11,ROCKWELL MEDICAL TECH INC,Q,2.28125,4357.0,0.177419,4855.0
85744,30/06/2000,11,ROCKWELL MEDICAL TECH INC,Q,1.6875,3245.0,-0.260274,4855.0
85744,31/07/2000,11,ROCKWELL MEDICAL TECH INC,Q,-1.65625,2256.0,-0.018519,4855.0
85744,31/08/2000,11,ROCKWELL MEDICAL TECH INC,Q,1.6875,3317.0,0.018868,4855.0
85744,29/09/2000,11,ROCKWELL MEDICAL TECH INC,Q,1.46875,3787.0,-0.129630,4855.0
85744,31/10/2000,11,ROCKWELL MEDICAL TECH INC,Q,-1.65625,2404.0,0.127660,4855.0
85744,30/11/2000,11,ROCKWELL MEDICAL TECH INC,Q,1.0,2562.0,-0.396226,4855.0
85744,29/12/2000,11,ROCKWELL MEDICAL TECH INC,Q,0.75,7292.0,-0.250000,4855.0
85744,31/01/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.0,5116.0,0.333333,4855.0
85744,28/02/2001,11,ROCKWELL MEDICAL TECH INC,Q,0.625,2297.0,-0.375000,4855.0
85744,30/03/2001,11,ROCKWELL MEDICAL TECH INC,Q,0.8125,7265.0,0.300000,5299.0
85744,30/04/2001,11,ROCKWELL MEDICAL TECH INC,Q,0.74,3139.0,-0.089231,5299.0
85744,31/05/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.22,9689.0,0.648649,5299.0
85744,29/06/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.3,5975.0,0.065574,6335.0
85744,31/07/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.37,3597.0,0.053846,6335.0
85744,31/08/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.05,1797.0,-0.233577,6335.0
85744,28/09/2001,11,ROCKWELL MEDICAL TECH INC,Q,0.705,1210.0,-0.328571,6487.0
85744,31/10/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.09,1570.0,0.546099,6487.0
85744,30/11/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.25,2617.0,0.146789,6487.0
85744,31/12/2001,11,ROCKWELL MEDICAL TECH INC,Q,1.4,5746.0,0.120000,7197.0
85744,31/01/2002,11,ROCKWELL MEDICAL TECH INC,Q,1.809,9230.0,0.292143,7197.0
85744,28/02/2002,11,ROCKWELL MEDICAL TECH INC,Q,1.8,4731.0,-0.004975,7197.0
85744,28/03/2002,11,ROCKWELL MEDICAL TECH INC,Q,2.43,17296.0,0.350000,7540.0
85744,30/04/2002,11,ROCKWELL MEDICAL TECH INC,Q,1.7,8696.0,-0.300412,7540.0
85744,31/05/2002,11,ROCKWELL MEDICAL TECH INC,Q,1.49,5950.0,-0.123529,7544.0
85744,28/06/2002,11,ROCKWELL MEDICAL TECH INC,Q,1.2,3293.0,-0.194631,8006.0
85744,31/07/2002,11,ROCKWELL MEDICAL TECH INC,Q,0.93,4084.0,-0.225000,8006.0
85744,30/08/2002,11,ROCKWELL MEDICAL TECH INC,Q,0.87,4953.0,-0.064516,8006.0
85744,30/09/2002,11,ROCKWELL MEDICAL TECH INC,Q,0.72,5114.0,-0.172414,8216.0
85744,31/10/2002,11,ROCKWELL MEDICAL TECH INC,Q,0.67,5172.0,-0.069444,8216.0
85744,29/11/2002,11,ROCKWELL MEDICAL TECH INC,Q,0.63,4303.0,-0.059702,8216.0
85744,31/12/2002,11,ROCKWELL MEDICAL TECH INC,Q,0.59,3617.0,-0.063492,8488.0
85744,31/01/2003,11,ROCKWELL MEDICAL TECH INC,Q,-0.625,3111.0,0.059322,8488.0
85744,28/02/2003,11,ROCKWELL MEDICAL TECH INC,Q,0.69,2135.0,0.104000,8488.0
85744,31/03/2003,11,ROCKWELL MEDICAL TECH INC,Q,1.29,4359.0,0.869565,8488.0
85744,30/04/2003,11,ROCKWELL MEDICAL TECH INC,Q,1.35,1981.0,0.046512,8488.0
85744,30/05/2003,11,ROCKWELL MEDICAL TECH INC,Q,1.26,2335.0,-0.066667,8488.0
85744,30/06/2003,11,ROCKWELL MEDICAL TECH INC,Q,2.029,6417.0,0.610318,8488.0
85744,31/07/2003,11,ROCKWELL MEDICAL TECH INC,Q,2.24,4790.0,0.103992,8488.0
85744,29/08/2003,11,ROCKWELL MEDICAL TECH INC,Q,2.55,4861.0,0.138393,8488.0
85744,30/09/2003,11,ROCKWELL MEDICAL TECH INC,Q,3.09,7950.0,0.211765,8509.0
85744,31/10/2003,11,ROCKWELL MEDICAL TECH INC,Q,3.059,3868.0,-0.010032,8509.0
85744,28/11/2003,11,ROCKWELL MEDICAL TECH INC,Q,3.0,5537.0,-0.019287,8509.0
85744,31/12/2003,11,ROCKWELL MEDICAL TECH INC,Q,3.99,9776.0,0.330000,8519.0
85744,30/01/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.91,7174.0,-0.020050,8519.0
85744,27/02/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.92,6587.0,0.002558,8537.0
85744,31/03/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.79,4975.0,-0.033163,8544.0
85744,30/04/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.8,3717.0,0.002639,8544.0
85744,28/05/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.3,4374.0,-0.131579,8544.0
85744,30/06/2004,11,ROCKWELL MEDICAL TECH INC,Q,2.81,4134.0,-0.148485,8552.0
85744,30/07/2004,11,ROCKWELL MEDICAL TECH INC,Q,2.29,1832.0,-0.185053,8552.0
85744,31/08/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.38,4579.0,0.475983,8552.0
85744,30/09/2004,11,ROCKWELL MEDICAL TECH INC,Q,2.979,2526.0,-0.118639,8552.0
85744,29/10/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.101,3121.0,0.040953,8552.0
85744,30/11/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.08,2526.0,-0.006772,8553.0
85744,31/12/2004,11,ROCKWELL MEDICAL TECH INC,Q,3.15,4998.0,0.022727,8557.0
85744,31/01/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.36,14769.0,0.066667,8557.0
85744,28/02/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.13,5216.0,-0.068452,8557.0
85744,31/03/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.279,1844.0,0.047604,8597.0
85744,29/04/2005,11,ROCKWELL MEDICAL TECH INC,Q,2.92,2565.0,-0.109485,8609.0
85744,31/05/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.1,3345.0,0.061644,8609.0
85744,30/06/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.15,7199.0,0.016129,8675.0
85744,29/07/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.13,2433.0,-0.006349,8675.0
85744,31/08/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.36,10967.0,0.073482,8678.0
85744,30/09/2005,11,ROCKWELL MEDICAL TECH INC,Q,3.79,6816.0,0.127976,8697.0
85744,31/10/2005,11,ROCKWELL MEDICAL TECH INC,Q,4.7,6677.0,0.240106,8697.0
85744,30/11/2005,11,ROCKWELL MEDICAL TECH INC,Q,4.7,10266.0,0.000000,8790.0
85744,30/12/2005,11,ROCKWELL MEDICAL TECH INC,Q,4.47,5931.0,-0.048936,8887.0
85744,31/01/2006,11,ROCKWELL MEDICAL TECH INC,Q,4.36,25140.0,-0.024608,11191.0
85744,28/02/2006,11,ROCKWELL MEDICAL TECH INC,Q,5.34,17262.0,0.224771,11191.0
85744,31/03/2006,11,ROCKWELL MEDICAL TECH INC,Q,8.3,29470.0,0.554307,11283.0
85744,28/04/2006,11,ROCKWELL MEDICAL TECH INC,Q,7.83,16585.0,-0.056627,11283.0
85744,31/05/2006,11,ROCKWELL MEDICAL TECH INC,Q,6.57,10045.0,-0.160920,11293.0
85744,30/06/2006,11,ROCKWELL MEDICAL TECH INC,Q,6.86,7635.0,0.044140,11456.0
85744,31/07/2006,11,ROCKWELL MEDICAL TECH INC,Q,6.57,7140.0,-0.042274,11456.0
85744,31/08/2006,11,ROCKWELL MEDICAL TECH INC,Q,7.6414,10548.0,0.163075,11456.0
85744,29/09/2006,11,ROCKWELL MEDICAL TECH INC,Q,7.68,3642.0,0.005051,11476.0
85744,31/10/2006,11,ROCKWELL MEDICAL TECH INC,Q,7.2,4882.0,-0.062500,11476.0
85744,30/11/2006,11,ROCKWELL MEDICAL TECH INC,Q,7.3,4890.0,0.013889,11476.0
85744,29/12/2006,11,ROCKWELL MEDICAL TECH INC,Q,7.13,5111.0,-0.023288,11500.0
85744,31/01/2007,11,ROCKWELL MEDICAL TECH INC,Q,6.64,9742.0,-0.068724,11500.0
85744,28/02/2007,11,ROCKWELL MEDICAL TECH INC,Q,7.6,5990.0,0.144578,11500.0
85744,30/03/2007,11,ROCKWELL MEDICAL TECH INC,Q,6.8001,5875.0,-0.105250,11502.0
85744,30/04/2007,11,ROCKWELL MEDICAL TECH INC,Q,6.5,4142.0,-0.044132,11514.0
85744,31/05/2007,11,ROCKWELL MEDICAL TECH INC,Q,6.34,8354.0,-0.024615,11514.0
85744,29/06/2007,11,ROCKWELL MEDICAL TECH INC,Q,5.5,5036.0,-0.132492,11524.0
85744,31/07/2007,11,ROCKWELL MEDICAL TECH INC,Q,5.306,4157.0,-0.035273,11614.0
85744,31/08/2007,11,ROCKWELL MEDICAL TECH INC,Q,5.19,4594.0,-0.021862,11614.0
85744,28/09/2007,11,ROCKWELL MEDICAL TECH INC,Q,5.7,4957.0,0.098266,11635.0
85744,31/10/2007,11,ROCKWELL MEDICAL TECH INC,Q,7.3,6441.0,0.280702,11635.0
85744,30/11/2007,11,ROCKWELL MEDICAL TECH INC,Q,7.5399,5599.0,0.032863,11635.0
85744,31/12/2007,11,ROCKWELL MEDICAL TECH INC,Q,7.18,4316.0,-0.047733,13815.0
85744,31/01/2008,11,ROCKWELL MEDICAL TECH INC,Q,6.5618,6392.0,-0.086100,13815.0
85744,29/02/2008,11,ROCKWELL MEDICAL TECH INC,Q,6.42,3961.0,-0.021610,13817.0
85744,31/03/2008,11,ROCKWELL MEDICAL TECH INC,Q,6.12,3595.0,-0.046729,13823.0
85744,30/04/2008,11,ROCKWELL MEDICAL TECH INC,Q,5.53,5651.0,-0.096405,13823.0
85744,30/05/2008,11,ROCKWELL MEDICAL TECH INC,Q,6.1,2748.0,0.103074,13823.0
85744,30/06/2008,11,ROCKWELL MEDICAL TECH INC,Q,7.0131,4190.0,0.149689,13835.0
85744,31/07/2008,11,ROCKWELL MEDICAL TECH INC,Q,5.9899,11820.0,-0.145898,13835.0
85744,29/08/2008,11,ROCKWELL MEDICAL TECH INC,Q,4.99,9910.0,-0.166931,13835.0
85744,30/09/2008,11,ROCKWELL MEDICAL TECH INC,Q,4.1399,4251.0,-0.170361,13835.0
85744,31/10/2008,11,ROCKWELL MEDICAL TECH INC,Q,2.6225,14181.0,-0.366531,13835.0
85744,28/11/2008,11,ROCKWELL MEDICAL TECH INC,Q,3.7227,29894.0,0.419523,13835.0
85744,31/12/2008,11,ROCKWELL MEDICAL TECH INC,Q,4.19,6174.0,0.125527,14133.0
85744,30/01/2009,11,ROCKWELL MEDICAL TECH INC,Q,3.61,3347.0,-0.138425,14133.0
85744,27/02/2009,11,ROCKWELL MEDICAL TECH INC,Q,3.74,3210.0,0.036011,14133.0
85744,31/03/2009,11,ROCKWELL MEDICAL TECH INC,Q,4.25,5421.0,0.136364,14133.0
85744,30/04/2009,11,ROCKWELL MEDICAL TECH INC,Q,4.97,4793.0,0.169412,14133.0
85744,29/05/2009,11,ROCKWELL MEDICAL TECH INC,Q,6.07,6500.0,0.221328,14133.0
85744,30/06/2009,11,ROCKWELL MEDICAL TECH INC,Q,7.55,33497.0,0.243822,14209.0
85744,31/07/2009,11,ROCKWELL MEDICAL TECH INC,Q,8.98,13665.0,0.189404,14209.0
85744,31/08/2009,11,ROCKWELL MEDICAL TECH INC,Q,8.01,11911.0,-0.108018,14209.0
85744,30/09/2009,11,ROCKWELL MEDICAL TECH INC,Q,7.78,15058.0,-0.028714,14220.0
85744,30/10/2009,11,ROCKWELL MEDICAL TECH INC,Q,6.75,18831.0,-0.132391,17060.0
85744,30/11/2009,11,ROCKWELL MEDICAL TECH INC,Q,6.21,14891.0,-0.080000,17060.0
85744,31/12/2009,11,ROCKWELL MEDICAL TECH INC,Q,7.69,14641.0,0.238325,17200.0
85744,29/01/2010,11,ROCKWELL MEDICAL TECH INC,Q,7.04,9700.0,-0.084525,17200.0
85744,26/02/2010,11,ROCKWELL MEDICAL TECH INC,Q,5.96,22864.0,-0.153409,17202.0
85744,31/03/2010,11,ROCKWELL MEDICAL TECH INC,Q,5.78,21607.0,-0.030201,17202.0
85744,30/04/2010,11,ROCKWELL MEDICAL TECH INC,Q,5.81,11025.0,0.005190,17202.0
85744,28/05/2010,11,ROCKWELL MEDICAL TECH INC,Q,5.53,12555.0,-0.048193,17202.0
85744,30/06/2010,11,ROCKWELL MEDICAL TECH INC,Q,5.35,41178.0,-0.032550,17202.0
85744,30/07/2010,11,ROCKWELL MEDICAL TECH INC,Q,5.41,12867.0,0.011215,17203.0
85744,31/08/2010,11,ROCKWELL MEDICAL TECH INC,Q,5.88,6253.0,0.086876,17203.0
85744,30/09/2010,11,ROCKWELL MEDICAL TECH INC,Q,7.08,8187.0,0.204082,17463.0
85744,29/10/2010,11,ROCKWELL MEDICAL TECH INC,Q,8.54,9006.0,0.206215,17463.0
85744,30/11/2010,11,ROCKWELL MEDICAL TECH INC,Q,7.79,7606.0,-0.087822,17463.0
85744,31/12/2010,11,ROCKWELL MEDICAL TECH INC,Q,7.9,5863.0,0.014121,17674.0
85744,31/01/2011,11,ROCKWELL MEDICAL TECH INC,Q,9.36,7609.0,0.184810,17674.0
85744,28/02/2011,11,ROCKWELL MEDICAL TECH INC,Q,9.12,4952.0,-0.025641,17674.0
85744,31/03/2011,11,ROCKWELL MEDICAL TECH INC,Q,8.981,5143.0,-0.015241,17744.0
85744,29/04/2011,11,ROCKWELL MEDICAL TECH INC,Q,10.27,5746.0,0.143525,17844.0
85744,31/05/2011,11,ROCKWELL MEDICAL TECH INC,Q,15.0,36106.0,0.460565,17844.0
85744,30/06/2011,11,ROCKWELL MEDICAL TECH INC,Q,12.84,63178.0,-0.144000,18064.0
85744,29/07/2011,11,ROCKWELL MEDICAL TECH INC,Q,10.71,24112.0,-0.165888,18101.0
85744,31/08/2011,11,ROCKWELL MEDICAL TECH INC,Q,9.02,29929.0,-0.157796,18101.0
85744,30/09/2011,11,ROCKWELL MEDICAL TECH INC,Q,8.16,13272.0,-0.095344,18503.0
85744,31/10/2011,11,ROCKWELL MEDICAL TECH INC,Q,8.43,19678.0,0.033088,18667.0
85744,30/11/2011,11,ROCKWELL MEDICAL TECH INC,Q,7.55,18236.0,-0.104389,18667.0
85744,30/12/2011,11,ROCKWELL MEDICAL TECH INC,Q,8.47,13336.0,0.121854,18710.0
85744,31/01/2012,11,ROCKWELL MEDICAL TECH INC,Q,10.83,12796.0,0.278630,18710.0
85744,29/02/2012,11,ROCKWELL MEDICAL TECH INC,Q,9.49,19304.0,-0.123730,20708.0
85744,30/03/2012,11,ROCKWELL MEDICAL TECH INC,Q,9.46,16255.0,-0.003161,20708.0
