PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,MthCalDt,UGVKEY,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,csho,costat
75510,2009-03-31,11,ADOBE SYSTEMS INC,Q,21.39,2603153.0,0.280838,2009-03-31,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-04-30,11,ADOBE SYSTEMS INC,Q,27.35,1780545.0,0.278635,2009-04-30,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-05-29,11,ADOBE SYSTEMS INC,Q,28.18,1433393.0,0.030347,2009-05-29,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-06-30,11,ADOBE SYSTEMS INC,Q,28.3,1760137.0,0.004258,2009-06-30,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-07-31,11,ADOBE SYSTEMS INC,Q,32.42,1531641.0,0.145583,2009-07-31,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-08-31,11,ADOBE SYSTEMS INC,Q,31.42,1225276.0,-0.030845,2009-08-31,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-09-30,11,ADOBE SYSTEMS INC,Q,33.04,1711988.0,0.051560,2009-09-30,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-10-30,11,ADOBE SYSTEMS INC,Q,32.94,1238587.0,-0.003027,2009-10-30,12540,30/11/2008,INDL,C,D,STD,USD,8.3829,526.111,A
75510,2009-11-30,11,ADOBE SYSTEMS INC,Q,35.08,1041274.0,0.064967,2009-11-30,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2009-12-31,11,ADOBE SYSTEMS INC,Q,36.78,1099251.0,0.048461,2009-12-31,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-01-29,11,ADOBE SYSTEMS INC,Q,32.3,1198364.0,-0.121805,2010-01-29,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-02-26,11,ADOBE SYSTEMS INC,Q,34.65,1786797.0,0.072755,2010-02-26,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-03-31,11,ADOBE SYSTEMS INC,Q,35.37,1499902.0,0.020779,2010-03-31,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-04-30,11,ADOBE SYSTEMS INC,Q,33.6,1578981.0,-0.050042,2010-04-30,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-05-28,11,ADOBE SYSTEMS INC,Q,32.08,1758255.0,-0.045238,2010-05-28,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-06-30,11,ADOBE SYSTEMS INC,Q,26.43,2457431.0,-0.176122,2010-06-30,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-07-30,11,ADOBE SYSTEMS INC,Q,28.72,1680191.0,0.086644,2010-07-30,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-08-31,11,ADOBE SYSTEMS INC,Q,27.7,1457953.0,-0.035515,2010-08-31,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-09-30,11,ADOBE SYSTEMS INC,Q,26.15,3862370.0,-0.055957,2010-09-30,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-10-29,11,ADOBE SYSTEMS INC,Q,28.15,3177702.0,0.076482,2010-10-29,12540,30/11/2009,INDL,C,D,STD,USD,9.3571,522.657,A
75510,2010-11-30,11,ADOBE SYSTEMS INC,Q,27.8,1428601.0,-0.012433,2010-11-30,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2010-12-31,11,ADOBE SYSTEMS INC,Q,30.78,1555568.0,0.107194,2010-12-31,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-01-31,11,ADOBE SYSTEMS INC,Q,33.05,1395403.0,0.073749,2011-01-31,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-02-28,11,ADOBE SYSTEMS INC,Q,34.5,883290.0,0.043873,2011-02-28,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-03-31,11,ADOBE SYSTEMS INC,Q,33.16,1643002.0,-0.038841,2011-03-31,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-04-29,11,ADOBE SYSTEMS INC,Q,33.55,1196170.0,0.011761,2011-04-29,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-05-31,11,ADOBE SYSTEMS INC,Q,34.63,888153.0,0.032191,2011-05-31,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-06-30,11,ADOBE SYSTEMS INC,Q,31.45,1473174.0,-0.091828,2011-06-30,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-07-29,11,ADOBE SYSTEMS INC,Q,27.71,1060739.0,-0.118919,2011-07-29,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-08-31,11,ADOBE SYSTEMS INC,Q,25.24,1862790.0,-0.089137,2011-08-31,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-09-30,11,ADOBE SYSTEMS INC,Q,24.17,1583273.0,-0.042393,2011-09-30,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-10-31,11,ADOBE SYSTEMS INC,Q,29.41,1483650.0,0.216798,2011-10-31,12540,30/11/2010,INDL,C,D,STD,USD,10.3455,501.897,A
75510,2011-11-30,11,ADOBE SYSTEMS INC,Q,27.42,1622269.0,-0.067664,2011-11-30,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2011-12-30,11,ADOBE SYSTEMS INC,Q,28.27,1147236.0,0.030999,2011-12-30,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-01-31,11,ADOBE SYSTEMS INC,Q,30.95,862613.0,0.094800,2012-01-31,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-02-29,11,ADOBE SYSTEMS INC,Q,32.89,776897.0,0.062682,2012-02-29,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-03-30,11,ADOBE SYSTEMS INC,Q,34.31,1081530.0,0.043174,2012-03-30,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-04-30,11,ADOBE SYSTEMS INC,Q,33.55,743813.0,-0.022151,2012-04-30,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-05-31,11,ADOBE SYSTEMS INC,Q,31.05,781609.0,-0.074516,2012-05-31,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-06-29,11,ADOBE SYSTEMS INC,Q,32.37,1049021.0,0.042512,2012-06-29,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-07-31,11,ADOBE SYSTEMS INC,Q,30.88,732531.0,-0.046030,2012-07-31,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-08-31,11,ADOBE SYSTEMS INC,Q,31.27,852957.0,0.012630,2012-08-31,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-09-28,11,ADOBE SYSTEMS INC,Q,32.435,999226.0,0.037256,2012-09-28,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-10-31,11,ADOBE SYSTEMS INC,Q,34.025,785273.0,0.049021,2012-10-31,12540,30/11/2011,INDL,C,D,STD,USD,11.7653,491.54,A
75510,2012-11-30,11,ADOBE SYSTEMS INC,Q,34.61,654865.0,0.017193,2012-11-30,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2012-12-31,11,ADOBE SYSTEMS INC,Q,37.68,1129314.0,0.088703,2012-12-31,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-01-31,11,ADOBE SYSTEMS INC,Q,37.83,755188.0,0.003981,2013-01-31,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-02-28,11,ADOBE SYSTEMS INC,Q,39.31,601349.0,0.039122,2013-02-28,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-03-28,11,ADOBE SYSTEMS INC,Q,43.515,812865.0,0.106970,2013-03-28,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-04-30,11,ADOBE SYSTEMS INC,Q,45.08,763301.0,0.035965,2013-04-30,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-05-31,11,ADOBE SYSTEMS INC,Q,42.91,811345.0,-0.048137,2013-05-31,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-06-28,11,ADOBE SYSTEMS INC,Q,45.56,825687.0,0.061757,2013-06-28,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-07-31,11,ADOBE SYSTEMS INC,Q,47.28,620367.0,0.037752,2013-07-31,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-08-30,11,ADOBE SYSTEMS INC,Q,45.75,522964.0,-0.032360,2013-08-30,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-09-30,11,ADOBE SYSTEMS INC,Q,51.94,913426.0,0.135301,2013-09-30,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-10-31,11,ADOBE SYSTEMS INC,Q,54.22,946073.0,0.043897,2013-10-31,12540,30/11/2012,INDL,C,D,STD,USD,13.4887,494.132,A
75510,2013-11-29,11,ADOBE SYSTEMS INC,Q,56.78,690666.0,0.047215,2013-11-29,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2013-12-31,11,ADOBE SYSTEMS INC,Q,59.879,898483.0,0.054579,2013-12-31,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-01-31,11,ADOBE SYSTEMS INC,Q,59.19,670691.0,-0.011507,2014-01-31,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-02-28,11,ADOBE SYSTEMS INC,Q,68.63,779836.0,0.159486,2014-02-28,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-03-31,11,ADOBE SYSTEMS INC,Q,65.74,936110.0,-0.042110,2014-03-31,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-04-30,11,ADOBE SYSTEMS INC,Q,61.69,927427.0,-0.061606,2014-04-30,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-05-30,11,ADOBE SYSTEMS INC,Q,64.54,624036.0,0.046199,2014-05-30,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-06-30,11,ADOBE SYSTEMS INC,Q,72.36,728536.0,0.121165,2014-06-30,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-07-31,11,ADOBE SYSTEMS INC,Q,69.2499,500302.0,-0.042981,2014-07-31,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-08-29,11,ADOBE SYSTEMS INC,Q,71.9,449782.0,0.038269,2014-08-29,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-09-30,11,ADOBE SYSTEMS INC,Q,69.19,738212.0,-0.037691,2014-09-30,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-10-31,11,ADOBE SYSTEMS INC,Q,70.12,818585.0,0.013441,2014-10-31,12540,30/11/2013,INDL,C,D,STD,USD,13.5506,496.261,A
75510,2014-11-28,11,ADOBE SYSTEMS INC,Q,73.68,509425.0,0.050770,2014-11-28,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2014-12-31,11,ADOBE SYSTEMS INC,Q,72.7,785737.0,-0.013301,2014-12-31,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-01-30,11,ADOBE SYSTEMS INC,Q,70.13,449467.0,-0.035351,2015-01-30,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-02-27,11,ADOBE SYSTEMS INC,Q,79.1,360794.0,0.127905,2015-02-27,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-03-31,11,ADOBE SYSTEMS INC,Q,73.94,629577.0,-0.065234,2015-03-31,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-04-30,11,ADOBE SYSTEMS INC,Q,76.06,435610.0,0.028672,2015-04-30,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-05-29,11,ADOBE SYSTEMS INC,Q,79.09,418604.0,0.039837,2015-05-29,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-06-30,11,ADOBE SYSTEMS INC,Q,81.01,697372.0,0.024276,2015-06-30,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-07-31,11,ADOBE SYSTEMS INC,Q,81.99,647272.0,0.012097,2015-07-31,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-08-31,11,ADOBE SYSTEMS INC,Q,78.57,662099.0,-0.041712,2015-08-31,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-09-30,11,ADOBE SYSTEMS INC,Q,82.22,876576.0,0.046455,2015-09-30,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-10-30,11,ADOBE SYSTEMS INC,Q,88.66,861021.0,0.078326,2015-10-30,12540,30/11/2014,INDL,C,D,STD,USD,13.6203,497.484,A
75510,2015-11-30,11,ADOBE SYSTEMS INC,Q,91.46,387066.0,0.031581,2015-11-30,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2015-12-31,11,ADOBE SYSTEMS INC,Q,93.94,629133.0,0.027116,2015-12-31,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-01-29,11,ADOBE SYSTEMS INC,Q,89.13,644311.0,-0.051203,2016-01-29,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-02-29,11,ADOBE SYSTEMS INC,Q,85.15,948220.0,-0.044654,2016-02-29,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-03-31,11,ADOBE SYSTEMS INC,Q,93.8,922702.0,0.101585,2016-03-31,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-04-29,11,ADOBE SYSTEMS INC,Q,94.22,517741.0,0.004478,2016-04-29,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-05-31,11,ADOBE SYSTEMS INC,Q,99.47,419540.0,0.055721,2016-05-31,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-06-30,11,ADOBE SYSTEMS INC,Q,95.79,709423.0,-0.036996,2016-06-30,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-07-29,11,ADOBE SYSTEMS INC,Q,97.86,386059.0,0.021610,2016-07-29,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-08-31,11,ADOBE SYSTEMS INC,Q,102.31,376546.0,0.045473,2016-08-31,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-09-30,11,ADOBE SYSTEMS INC,Q,108.54,656885.0,0.060893,2016-09-30,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-10-31,11,ADOBE SYSTEMS INC,Q,107.51,351330.0,-0.009490,2016-10-31,12540,30/11/2015,INDL,C,D,STD,USD,14.0648,497.809,A
75510,2016-11-30,11,ADOBE SYSTEMS INC,Q,102.81,572420.0,-0.043717,2016-11-30,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2016-12-30,11,ADOBE SYSTEMS INC,Q,102.95,618201.0,0.001362,2016-12-30,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-01-31,11,ADOBE SYSTEMS INC,Q,113.38,493122.0,0.101311,2017-01-31,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-02-28,11,ADOBE SYSTEMS INC,Q,118.34,385243.0,0.043747,2017-02-28,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-03-31,11,ADOBE SYSTEMS INC,Q,130.13,614696.0,0.099628,2017-03-31,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-04-28,11,ADOBE SYSTEMS INC,Q,133.74001,382790.0,0.027741,2017-04-28,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-05-31,11,ADOBE SYSTEMS INC,Q,141.86,492192.0,0.060715,2017-05-31,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-06-30,11,ADOBE SYSTEMS INC,Q,141.44,758394.0,-0.002961,2017-06-30,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-07-31,11,ADOBE SYSTEMS INC,Q,146.49001,355614.0,0.035704,2017-07-31,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-08-31,11,ADOBE SYSTEMS INC,Q,155.16,344816.0,0.059185,2017-08-31,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-09-29,11,ADOBE SYSTEMS INC,Q,149.17999,551689.0,-0.038541,2017-09-29,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-10-31,11,ADOBE SYSTEMS INC,Q,175.16,737966.0,0.174152,2017-10-31,12540,30/11/2016,INDL,C,D,STD,USD,15.0223,494.254,A
75510,2017-11-30,11,ADOBE SYSTEMS INC,Q,181.47,437420.0,0.036024,2017-11-30,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2017-12-29,11,ADOBE SYSTEMS INC,Q,175.24001,649925.0,-0.034331,2017-12-29,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-01-31,11,ADOBE SYSTEMS INC,Q,199.75999,554630.0,0.139922,2018-01-31,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-02-28,11,ADOBE SYSTEMS INC,Q,209.13,517437.0,0.046906,2018-02-28,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-03-29,11,ADOBE SYSTEMS INC,Q,216.08,803416.0,0.033233,2018-03-29,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-04-30,11,ADOBE SYSTEMS INC,Q,221.60001,572872.0,0.025546,2018-04-30,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-05-31,11,ADOBE SYSTEMS INC,Q,249.28,503886.0,0.124910,2018-05-31,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-06-29,11,ADOBE SYSTEMS INC,Q,243.81,778310.0,-0.021943,2018-06-29,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-07-31,11,ADOBE SYSTEMS INC,Q,244.67999,537268.0,0.003568,2018-07-31,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-08-31,11,ADOBE SYSTEMS INC,Q,263.51001,547293.0,0.076958,2018-08-31,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-09-28,11,ADOBE SYSTEMS INC,Q,269.95001,606853.0,0.024439,2018-09-28,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-10-31,11,ADOBE INC,Q,245.75999,1067890.0,-0.089609,2018-10-31,12540,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,2018-11-30,11,ADOBE INC,Q,250.89,813790.0,0.020874,2018-11-30,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2018-12-31,11,ADOBE INC,Q,226.24001,964044.0,-0.098250,2018-12-31,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-01-31,11,ADOBE INC,Q,247.82001,681533.0,0.095385,2019-01-31,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-02-28,11,ADOBE INC,Q,262.5,509842.0,0.059237,2019-02-28,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-03-29,11,ADOBE INC,Q,266.48999,717189.0,0.015200,2019-03-29,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-04-30,11,ADOBE INC,Q,289.25,467465.0,0.085407,2019-04-30,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-05-31,11,ADOBE INC,Q,270.89999,494550.0,-0.063440,2019-05-31,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-06-28,11,ADOBE INC,Q,294.64999,678223.0,0.087671,2019-06-28,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-07-31,11,ADOBE INC,Q,298.85999,423244.0,0.014288,2019-07-31,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-08-30,11,ADOBE INC,Q,284.51001,508205.0,-0.048016,2019-08-30,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-09-30,11,ADOBE INC,Q,276.25,666980.0,-0.029032,2019-09-30,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-10-31,11,ADOBE INC,Q,277.92999,614666.0,0.006081,2019-10-31,12540,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,2019-11-29,11,ADOBE INC,Q,309.53,446834.0,0.113698,2019-11-29,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2019-12-31,11,ADOBE INC,Q,329.81,510246.0,0.065519,2019-12-31,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-01-31,11,ADOBE INC,Q,351.14001,440832.0,0.064674,2020-01-31,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-02-28,11,ADOBE INC,Q,345.12,566975.0,-0.017144,2020-02-28,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-03-31,11,ADOBE INC,Q,318.23999,1262771.0,-0.077886,2020-03-31,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-04-30,11,ADOBE INC,Q,353.64001,727957.0,0.111237,2020-04-30,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-05-29,11,ADOBE INC,Q,386.60001,553643.0,0.093202,2020-05-29,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-06-30,11,ADOBE INC,Q,435.31,703872.0,0.125996,2020-06-30,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-07-31,11,ADOBE INC,Q,444.32001,543778.0,0.020698,2020-07-31,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-08-31,11,ADOBE INC,Q,513.39001,543222.0,0.155451,2020-08-31,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-09-30,11,ADOBE INC,Q,490.42999,843377.0,-0.044722,2020-09-30,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-10-30,11,ADOBE INC,Q,447.10001,478792.0,-0.088351,2020-10-30,12540,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,2020-11-30,11,ADOBE INC,Q,478.47,533473.0,0.070163,2020-11-30,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2020-12-31,11,ADOBE INC,Q,500.12,547087.0,0.045248,2020-12-31,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-01-29,11,ADOBE INC,Q,458.76999,571092.0,-0.082680,2021-01-29,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-02-26,11,ADOBE INC,Q,459.67001,442553.0,0.001962,2021-02-26,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-03-31,11,ADOBE INC,Q,475.37,751335.0,0.034155,2021-03-31,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-04-30,11,ADOBE INC,Q,508.34,406636.0,0.069357,2021-04-30,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-05-28,11,ADOBE INC,Q,504.57999,396660.0,-0.007397,2021-05-28,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-06-30,11,ADOBE INC,Q,585.64001,524788.0,0.160649,2021-06-30,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-07-30,11,ADOBE INC,Q,621.63,336964.0,0.061454,2021-07-30,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-08-31,11,ADOBE INC,Q,663.70001,285728.0,0.067677,2021-08-31,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-09-30,11,ADOBE INC,Q,575.71997,522511.0,-0.132560,2021-09-30,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-10-29,11,ADOBE INC,Q,650.35999,440486.0,0.129646,2021-10-29,12540,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,2021-11-30,11,ADOBE INC,Q,669.84998,429093.0,0.029968,2021-11-30,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2021-12-31,11,ADOBE INC,Q,567.06,835468.0,-0.153452,2021-12-31,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-01-31,11,ADOBE INC,Q,534.29999,835052.0,-0.057772,2022-01-31,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-02-28,11,ADOBE INC,Q,467.67999,691538.0,-0.124687,2022-02-28,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-03-31,11,ADOBE INC,Q,455.62,978825.0,-0.025787,2022-03-31,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-04-29,11,ADOBE INC,Q,395.95001,544971.0,-0.130964,2022-04-29,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-05-31,11,ADOBE INC,Q,416.48001,718144.0,0.051850,2022-05-31,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-06-30,11,ADOBE INC,Q,366.06,713369.0,-0.121062,2022-06-30,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-07-29,11,ADOBE INC,Q,410.12,459622.0,0.120363,2022-07-29,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-08-31,11,ADOBE INC,Q,373.44,513624.0,-0.089437,2022-08-31,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-09-30,11,ADOBE INC,Q,275.20001,1232903.0,-0.263068,2022-09-30,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,2022-10-31,11,ADOBE INC,Q,318.5,818412.0,0.157340,2022-10-31,12540,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
