PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET
75526,31/01/2008,11,ALMOST FAMILY INC,Q,19.94,4357.0,0.026248
75526,29/02/2008,11,ALMOST FAMILY INC,Q,21.3974,5329.0,0.073089
75526,31/03/2008,11,ALMOST FAMILY INC,Q,19.91,5528.0,-0.069513
75526,30/04/2008,11,ALMOST FAMILY INC,Q,18.92,21505.0,-0.049724
75526,30/05/2008,11,ALMOST FAMILY INC,Q,24.41,18135.0,0.290169
75526,30/06/2008,11,ALMOST FAMILY INC,Q,26.6,25886.0,0.089717
75526,31/07/2008,11,ALMOST FAMILY INC,Q,32.85,50972.0,0.234962
75526,29/08/2008,11,ALMOST FAMILY INC,Q,45.21,83938.0,0.376256
75526,30/09/2008,11,ALMOST FAMILY INC,Q,39.55,63893.0,-0.125194
75526,31/10/2008,11,ALMOST FAMILY INC,Q,48.16,66910.0,0.217699
75526,28/11/2008,11,ALMOST FAMILY INC,Q,43.96,94524.0,-0.087209
75526,31/12/2008,11,ALMOST FAMILY INC,Q,44.98,83012.0,0.023203
75526,30/01/2009,11,ALMOST FAMILY INC,Q,30.84,97557.0,-0.314362
75526,27/02/2009,11,ALMOST FAMILY INC,Q,20.29,103877.0,-0.342088
75526,31/03/2009,11,ALMOST FAMILY INC,Q,19.09,109083.0,-0.059142
75526,30/04/2009,11,ALMOST FAMILY INC,Q,24.7,66983.0,0.293871
75526,29/05/2009,11,ALMOST FAMILY INC,Q,26.56,67779.0,0.075304
75526,30/06/2009,11,ALMOST FAMILY INC,Q,26.34,53976.0,-0.008283
75526,31/07/2009,11,ALMOST FAMILY INC,Q,31.72,51207.0,0.204252
75526,31/08/2009,11,ALMOST FAMILY INC,Q,27.57,37485.0,-0.130832
75526,30/09/2009,11,ALMOST FAMILY INC,Q,29.75,34812.0,0.079071
75526,30/10/2009,11,ALMOST FAMILY INC,Q,30.35,42421.0,0.020168
75526,30/11/2009,11,ALMOST FAMILY INC,Q,36.13,33761.0,0.190445
75526,31/12/2009,11,ALMOST FAMILY INC,Q,39.53,31713.0,0.094105
75526,29/01/2010,11,ALMOST FAMILY INC,Q,36.36,24591.0,-0.080192
75526,26/02/2010,11,ALMOST FAMILY INC,Q,36.06,20489.0,-0.008251
75526,31/03/2010,11,ALMOST FAMILY INC,Q,37.69,40609.0,0.045202
75526,30/04/2010,11,ALMOST FAMILY INC,Q,42.36,27013.0,0.123906
75526,28/05/2010,11,ALMOST FAMILY INC,Q,36.37,39091.0,-0.141407
75526,30/06/2010,11,ALMOST FAMILY INC,Q,34.93,21775.0,-0.039593
75526,30/07/2010,11,ALMOST FAMILY INC,Q,26.28,45402.0,-0.247638
75526,31/08/2010,11,ALMOST FAMILY INC,Q,25.27,22859.0,-0.038432
75526,30/09/2010,11,ALMOST FAMILY INC,Q,29.63,22817.0,0.172537
75526,29/10/2010,11,ALMOST FAMILY INC,Q,34.53,17619.0,0.165373
75526,30/11/2010,11,ALMOST FAMILY INC,Q,35.44,15927.0,0.026354
75526,31/12/2010,11,ALMOST FAMILY INC,Q,38.42,19529.0,0.084086
75526,31/01/2011,11,ALMOST FAMILY INC,Q,33.39,20198.0,-0.130921
75526,28/02/2011,11,ALMOST FAMILY INC,Q,39.0,16340.0,0.168014
75526,31/03/2011,11,ALMOST FAMILY INC,Q,37.64,23651.0,-0.034872
75526,29/04/2011,11,ALMOST FAMILY INC,Q,34.67,15613.0,-0.078905
75526,31/05/2011,11,ALMOST FAMILY INC,Q,30.21,18697.0,-0.128641
75526,30/06/2011,11,ALMOST FAMILY INC,Q,27.4,33929.0,-0.093016
75526,29/07/2011,11,ALMOST FAMILY INC,Q,25.27,21907.0,-0.077737
75526,31/08/2011,11,ALMOST FAMILY INC,Q,19.77,38481.0,-0.217649
75526,30/09/2011,11,ALMOST FAMILY INC,Q,16.63,22268.0,-0.158827
75526,31/10/2011,11,ALMOST FAMILY INC,Q,18.64,22711.0,0.120866
75526,30/11/2011,11,ALMOST FAMILY INC,Q,14.97,27320.0,-0.196888
75526,30/12/2011,11,ALMOST FAMILY INC,Q,16.58,26078.0,0.107548
75526,31/01/2012,11,ALMOST FAMILY INC,Q,18.84,19240.0,0.136309
75526,29/02/2012,11,ALMOST FAMILY INC,Q,22.88,23233.0,0.214437
75526,30/03/2012,11,ALMOST FAMILY INC,Q,26.01,20152.0,0.136801
75526,30/04/2012,11,ALMOST FAMILY INC,Q,24.38,15949.0,-0.062668
75526,31/05/2012,11,ALMOST FAMILY INC,Q,22.23,18173.0,-0.088187
75526,29/06/2012,11,ALMOST FAMILY INC,Q,22.34,13597.0,0.004948
75526,31/07/2012,11,ALMOST FAMILY INC,Q,22.01,12210.0,-0.014772
75526,31/08/2012,11,ALMOST FAMILY INC,Q,22.08,10270.0,0.003180
75526,28/09/2012,11,ALMOST FAMILY INC,Q,21.28,8374.0,-0.036232
75526,31/10/2012,11,ALMOST FAMILY INC,Q,20.73,8304.0,-0.025846
75526,30/11/2012,11,ALMOST FAMILY INC,Q,19.84,9748.0,-0.042933
75526,31/12/2012,11,ALMOST FAMILY INC,Q,20.26,13191.0,0.121976
75526,31/01/2013,11,ALMOST FAMILY INC,Q,20.02,11915.0,-0.011846
75526,28/02/2013,11,ALMOST FAMILY INC,Q,20.59,9601.0,0.028472
75526,28/03/2013,11,ALMOST FAMILY INC,Q,20.43,9378.0,-0.007771
75526,30/04/2013,11,ALMOST FAMILY INC,Q,19.74,9624.0,-0.033774
75526,31/05/2013,11,ALMOST FAMILY INC,Q,19.77,5591.0,0.001520
75526,28/06/2013,11,ALMOST FAMILY INC,Q,19.09,11760.0,-0.034396
75526,31/07/2013,11,ALMOST FAMILY INC,Q,19.13,7788.0,0.002095
75526,30/08/2013,11,ALMOST FAMILY INC,Q,18.87,6934.0,-0.013591
75526,30/09/2013,11,ALMOST FAMILY INC,Q,19.43,5140.0,0.029677
75526,31/10/2013,11,ALMOST FAMILY INC,Q,19.23,5702.0,-0.010293
75526,29/11/2013,11,ALMOST FAMILY INC,Q,27.9,15345.0,0.450858
75526,31/12/2013,11,ALMOST FAMILY INC,Q,32.33,15576.0,0.158781
75526,31/01/2014,11,ALMOST FAMILY INC,Q,30.41,17372.0,-0.059388
75526,28/02/2014,11,ALMOST FAMILY INC,Q,27.42,8594.0,-0.098323
75526,31/03/2014,11,ALMOST FAMILY INC,Q,23.1,11816.0,-0.157549
75526,30/04/2014,11,ALMOST FAMILY INC,Q,21.47,10550.0,-0.070563
75526,30/05/2014,11,ALMOST FAMILY INC,Q,20.54,16199.0,-0.043316
75526,30/06/2014,11,ALMOST FAMILY INC,Q,22.08,12987.0,0.074976
75526,31/07/2014,11,ALMOST FAMILY INC,Q,23.44,15036.0,0.061594
75526,29/08/2014,11,ALMOST FAMILY INC,Q,27.98,9761.0,0.193686
75526,30/09/2014,11,ALMOST FAMILY INC,Q,27.17,11006.0,-0.028949
75526,31/10/2014,11,ALMOST FAMILY INC,Q,29.44,10375.0,0.083548
75526,28/11/2014,11,ALMOST FAMILY INC,Q,27.61,8121.0,-0.062160
75526,31/12/2014,11,ALMOST FAMILY INC,Q,28.95,10084.0,0.048533
75526,30/01/2015,11,ALMOST FAMILY INC,Q,30.36,9796.0,0.048705
75526,27/02/2015,11,ALMOST FAMILY INC,Q,35.62,7385.0,0.173254
75526,31/03/2015,11,ALMOST FAMILY INC,Q,44.71,20502.0,0.255194
75526,30/04/2015,11,ALMOST FAMILY INC,Q,43.28,32850.0,-0.031984
75526,29/05/2015,11,ALMOST FAMILY INC,Q,38.4,24898.0,-0.112754
75526,30/06/2015,11,ALMOST FAMILY INC,Q,39.91,31743.0,0.039323
75526,31/07/2015,11,ALMOST FAMILY INC,Q,43.76,20503.0,0.096467
75526,31/08/2015,11,ALMOST FAMILY INC,Q,44.3,21902.0,0.012340
75526,30/09/2015,11,ALMOST FAMILY INC,Q,40.05,20261.0,-0.095937
75526,30/10/2015,11,ALMOST FAMILY INC,Q,41.38,16109.0,0.033209
75526,30/11/2015,11,ALMOST FAMILY INC,Q,42.37,11410.0,0.023925
75526,31/12/2015,11,ALMOST FAMILY INC,Q,38.23,17359.0,-0.097711
75526,29/01/2016,11,ALMOST FAMILY INC,Q,38.24,16062.0,0.000262
75526,29/02/2016,11,ALMOST FAMILY INC,Q,37.76,13916.0,-0.012552
75526,31/03/2016,11,ALMOST FAMILY INC,Q,37.24,17349.0,-0.013771
75526,29/04/2016,11,ALMOST FAMILY INC,Q,42.01,12649.0,0.128088
75526,31/05/2016,11,ALMOST FAMILY INC,Q,41.81,12495.0,-0.004761
75526,30/06/2016,11,ALMOST FAMILY INC,Q,42.61,17499.0,0.019134
75526,29/07/2016,11,ALMOST FAMILY INC,Q,39.79,13762.0,-0.066182
75526,31/08/2016,11,ALMOST FAMILY INC,Q,36.83,14560.0,-0.074391
75526,30/09/2016,11,ALMOST FAMILY INC,Q,36.77,11916.0,-0.001629
75526,31/10/2016,11,ALMOST FAMILY INC,Q,39.25,14098.0,0.067446
75526,30/11/2016,11,ALMOST FAMILY INC,Q,40.2,18773.0,0.024204
75526,30/12/2016,11,ALMOST FAMILY INC,Q,44.1,24098.0,0.097015
75526,31/01/2017,11,ALMOST FAMILY INC,Q,47.25,58365.0,0.071429
75526,28/02/2017,11,ALMOST FAMILY INC,Q,49.65,23544.0,0.050794
75526,31/03/2017,11,ALMOST FAMILY INC,Q,48.6,29009.0,-0.021148
75526,28/04/2017,11,ALMOST FAMILY INC,Q,49.65,16776.0,0.021605
75526,31/05/2017,11,ALMOST FAMILY INC,Q,57.4,26537.0,0.156093
75526,30/06/2017,11,ALMOST FAMILY INC,Q,61.65,20177.0,0.074042
75526,31/07/2017,11,ALMOST FAMILY INC,Q,49.45,27124.0,-0.197891
75526,31/08/2017,11,ALMOST FAMILY INC,Q,48.7,31232.0,-0.015167
75526,29/09/2017,11,ALMOST FAMILY INC,Q,53.7,27115.0,0.102669
75526,31/10/2017,11,ALMOST FAMILY INC,Q,44.25,22339.0,-0.175978
75526,30/11/2017,11,ALMOST FAMILY INC,Q,59.4,48885.0,0.342373
75526,29/12/2017,11,ALMOST FAMILY INC,Q,55.35,49809.0,-0.068182
75526,31/01/2018,11,ALMOST FAMILY INC,Q,57.05,37868.0,0.030714
75526,28/02/2018,11,ALMOST FAMILY INC,Q,58.95,24511.0,0.033304
75526,29/03/2018,11,ALMOST FAMILY INC,Q,56.0,27570.0,-0.050042
75581,30/09/1988,10,LARSON DAVIS INC,Q,-5.1875,134.0,C
75581,31/10/1988,10,LARSON DAVIS INC,Q,-4.5,207.0,-0.132530
75581,30/11/1988,10,LARSON DAVIS INC,Q,-2.625,861.0,-0.416667
75581,30/12/1988,10,LARSON DAVIS INC,Q,-3.8125,786.0,0.452381
75581,31/01/1989,10,LARSON DAVIS INC,Q,-3.5,747.0,-0.081967
75581,28/02/1989,10,LARSON DAVIS INC,Q,-3.71875,795.0,0.062500
75581,31/03/1989,10,LARSON DAVIS INC,Q,-3.53125,283.0,-0.050420
75581,28/04/1989,10,LARSON DAVIS INC,Q,-3.1875,329.0,-0.097345
75581,31/05/1989,10,LARSON DAVIS INC,Q,-2.6875,487.0,-0.156863
75581,30/06/1989,10,LARSON DAVIS INC,Q,-3.0,276.0,0.116279
75581,31/07/1989,10,LARSON DAVIS INC,Q,-2.75,509.0,-0.083333
75581,31/08/1989,10,LARSON DAVIS INC,Q,-2.25,517.0,-0.181818
75581,29/09/1989,10,LARSON DAVIS INC,Q,-2.1875,404.0,-0.027778
75581,31/10/1989,10,LARSON DAVIS INC,Q,-2.0625,511.0,-0.057143
75581,30/11/1989,10,LARSON DAVIS INC,Q,-1.6875,368.0,-0.181818
75581,29/12/1989,10,LARSON DAVIS INC,Q,-1.75,375.0,0.037037
75581,31/01/1990,10,LARSON DAVIS INC,Q,-1.3125,407.0,-0.250000
75581,28/02/1990,10,LARSON DAVIS INC,Q,-1.375,147.0,0.047619
75581,30/03/1990,10,LARSON DAVIS INC,Q,-1.84375,249.0,0.340909
75581,30/04/1990,10,LARSON DAVIS INC,Q,-3.375,6977.0,0.830508
75581,31/05/1990,10,LARSON DAVIS INC,Q,-3.0625,4084.0,-0.092593
75581,29/06/1990,10,LARSON DAVIS INC,Q,-2.9375,1915.0,-0.040816
75581,31/07/1990,10,LARSON DAVIS INC,Q,-2.8125,754.0,-0.042553
75581,31/08/1990,10,LARSON DAVIS INC,Q,-1.8125,1037.0,-0.355556
75581,28/09/1990,10,LARSON DAVIS INC,Q,-1.25,1068.0,-0.310345
75581,31/10/1990,10,LARSON DAVIS INC,Q,-1.59375,1206.0,0.275000
75581,30/11/1990,10,LARSON DAVIS INC,Q,-1.25,706.0,-0.215686
75581,31/12/1990,10,LARSON DAVIS INC,Q,-1.28125,1614.0,0.025000
75581,31/01/1991,10,LARSON DAVIS INC,Q,-1.84375,1769.0,0.439024
75581,28/02/1991,10,LARSON DAVIS INC,Q,-2.28125,1107.0,0.237288
75581,28/03/1991,10,LARSON DAVIS INC,Q,-1.71875,1075.0,-0.246575
75581,30/04/1991,10,LARSON DAVIS INC,Q,-1.875,2197.0,0.090909
75581,31/05/1991,10,LARSON DAVIS INC,Q,-1.5625,967.0,-0.166667
75581,28/06/1991,10,LARSON DAVIS INC,Q,-1.3125,1711.0,-0.160000
75581,31/07/1991,10,LARSON DAVIS INC,Q,-1.40625,1234.0,0.071429
75581,30/08/1991,10,LARSON DAVIS INC,Q,-1.625,1898.0,0.155556
75581,30/09/1991,10,LARSON DAVIS INC,Q,-1.21875,1794.0,-0.250000
75581,31/10/1991,10,LARSON DAVIS INC,Q,-1.21875,3929.0,0.000000
75581,29/11/1991,10,LARSON DAVIS INC,Q,-2.21875,8893.0,0.820513
75581,31/12/1991,10,LARSON DAVIS INC,Q,-2.15625,3257.0,-0.028169
75581,31/01/1992,10,LARSON DAVIS INC,Q,-2.15625,3261.0,0.000000
75581,28/02/1992,10,LARSON DAVIS INC,Q,-2.3125,2520.0,0.072464
75581,31/03/1992,10,LARSON DAVIS INC,Q,-2.5,2728.0,0.081081
75581,30/04/1992,10,LARSON DAVIS INC,Q,-2.375,2555.0,-0.050000
75581,29/05/1992,10,LARSON DAVIS INC,Q,-2.4375,2758.0,0.026316
75581,30/06/1992,10,LARSON DAVIS INC,Q,2.3125,1243.0,-0.051282
75581,31/07/1992,10,LARSON DAVIS INC,Q,2.1875,983.0,-0.054054
75581,31/08/1992,10,LARSON DAVIS INC,Q,2.4375,2895.0,0.114286
75581,30/09/1992,10,LARSON DAVIS INC,Q,2.3125,1722.0,-0.051282
75581,30/10/1992,10,LARSON DAVIS INC,Q,2.125,2191.0,-0.081081
75581,30/11/1992,10,LARSON DAVIS INC,Q,2.125,1784.0,0.000000
75581,31/12/1992,10,LARSON DAVIS INC,Q,2.25,1948.0,0.058824
75581,29/01/1993,10,LARSON DAVIS INC,Q,2.0625,1636.0,-0.083333
75581,26/02/1993,10,LARSON DAVIS INC,Q,1.875,1874.0,-0.090909
75581,31/03/1993,10,LARSON DAVIS INC,Q,2.0,2181.0,0.066667
75581,30/04/1993,10,LARSON DAVIS INC,Q,2.375,2214.0,0.187500
75581,28/05/1993,10,LARSON DAVIS INC,Q,2.9375,4975.0,0.236842
75581,30/06/1993,10,LARSON DAVIS INC,Q,3.0,2738.0,0.021277
75581,30/07/1993,10,LARSON DAVIS INC,Q,2.6875,1404.0,-0.104167
75581,31/08/1993,10,LARSON DAVIS INC,Q,2.5625,2412.0,-0.046512
75581,30/09/1993,10,LARSON DAVIS INC,Q,4.1875,12527.0,0.634146
75581,29/10/1993,10,LARSON DAVIS INC,Q,4.5,4598.0,0.074627
75581,30/11/1993,10,LARSON DAVIS INC,Q,4.0,2329.0,-0.111111
75581,31/12/1993,10,LARSON DAVIS INC,Q,4.125,2424.0,0.031250
75581,31/01/1994,10,LARSON DAVIS INC,Q,5.25,5071.0,0.272727
75581,28/02/1994,10,LARSON DAVIS INC,Q,7.25,9011.0,0.380952
75581,31/03/1994,10,LARSON DAVIS INC,Q,5.625,7414.0,-0.224138
75581,29/04/1994,10,LARSON DAVIS INC,Q,4.5,3795.0,-0.200000
75581,31/05/1994,10,LARSON DAVIS INC,Q,4.3125,4265.0,-0.041667
75581,30/06/1994,10,LARSON DAVIS INC,Q,3.75,2709.0,-0.130435
75581,29/07/1994,10,LARSON DAVIS INC,Q,4.25,4233.0,0.133333
75581,31/08/1994,10,LARSON DAVIS INC,Q,4.0,5656.0,-0.058824
75581,30/09/1994,10,LARSON DAVIS INC,Q,3.375,3459.0,-0.156250
75581,31/10/1994,10,LARSON DAVIS INC,Q,3.125,3358.0,-0.074074
75581,30/11/1994,10,LARSON DAVIS INC,Q,2.5625,2831.0,-0.180000
75581,30/12/1994,10,LARSON DAVIS INC,Q,2.1875,4432.0,-0.146341
75581,31/01/1995,10,LARSON DAVIS INC,Q,2.875,6424.0,0.314286
75581,28/02/1995,10,LARSON DAVIS INC,Q,2.75,2742.0,-0.043478
75581,31/03/1995,10,LARSON DAVIS INC,Q,2.5,3155.0,-0.090909
75581,28/04/1995,10,LARSON DAVIS INC,Q,4.0,9476.0,0.600000
75581,31/05/1995,10,LARSON DAVIS INC,Q,3.75,8597.0,-0.062500
75581,30/06/1995,10,LARSON DAVIS INC,Q,3.4375,5503.0,-0.083333
75581,31/07/1995,10,LARSON DAVIS INC,Q,4.0,13067.0,0.163636
75581,31/08/1995,10,LARSON DAVIS INC,Q,5.625,30057.0,0.406250
75581,29/09/1995,10,LARSON DAVIS INC,Q,6.375,32328.0,0.133333
75581,31/10/1995,10,LARSON DAVIS INC,Q,5.25,19975.0,-0.176471
75581,30/11/1995,10,LARSON DAVIS INC,Q,4.75,13186.0,-0.095238
75581,29/12/1995,10,LARSON DAVIS INC,Q,4.375,10485.0,-0.078947
75581,31/01/1996,10,LARSON DAVIS INC,Q,5.1875,11910.0,0.185714
75581,29/02/1996,10,LARSON DAVIS INC,Q,4.75,12324.0,-0.084337
75581,29/03/1996,10,LARSON DAVIS INC,Q,5.75,29071.0,0.210526
75581,30/04/1996,10,LARSON DAVIS INC,Q,6.25,18735.0,0.086957
75581,31/05/1996,10,LARSON DAVIS INC,Q,11.0,64057.0,0.760000
75581,28/06/1996,10,LARSON DAVIS INC,Q,9.875,32936.0,-0.102273
75581,31/07/1996,10,LARSON DAVIS INC,Q,7.625,14729.0,-0.227848
75581,30/08/1996,10,LARSON DAVIS INC,Q,8.375,10562.0,0.098361
75581,30/09/1996,10,LARSON DAVIS INC,Q,10.0,12214.0,0.194030
75581,31/10/1996,10,LARSON DAVIS INC,Q,9.53125,27501.0,-0.046875
75581,29/11/1996,10,LARSON DAVIS INC,Q,10.5,14233.0,0.101639
75581,31/12/1996,10,LARSON DAVIS INC,Q,11.75,19810.0,0.119048
75581,31/01/1997,10,LARSON DAVIS INC,Q,12.5625,39104.0,0.069149
75581,28/02/1997,10,LARSON DAVIS INC,Q,11.0,14596.0,-0.124378
75581,31/03/1997,10,LARSON DAVIS INC,Q,9.25,13151.0,-0.159091
75581,30/04/1997,10,LARSON DAVIS INC,Q,10.875,17268.0,0.175676
75581,30/05/1997,10,LARSON DAVIS INC,Q,8.625,14863.0,-0.206897
75581,30/06/1997,10,LARSON DAVIS INC,Q,8.75,26669.0,0.014493
75581,31/07/1997,10,LARSON DAVIS INC,Q,8.375,23467.0,-0.042857
75581,29/08/1997,10,LARSON DAVIS INC,Q,7.75,15802.0,-0.074627
75581,30/09/1997,10,LARSON DAVIS INC,Q,7.8125,20951.0,0.008065
75581,31/10/1997,10,LARSON DAVIS INC,Q,6.3125,24169.0,-0.192000
75581,28/11/1997,10,LARSON DAVIS INC,Q,4.5,23978.0,-0.287129
75581,31/12/1997,10,LARSON DAVIS INC,Q,3.1875,28707.0,-0.291667
75581,30/01/1998,10,LARSON DAVIS INC,Q,2.875,9430.0,-0.098039
75581,27/02/1998,10,LARSON DAVIS INC,Q,3.0,6379.0,0.043478
75581,31/03/1998,10,LARSON DAVIS INC,Q,2.875,12594.0,-0.041667
75581,30/04/1998,10,LARSON DAVIS INC,Q,2.9375,17945.0,0.021739
75581,29/05/1998,10,LARSON DAVIS INC,Q,2.625,18693.0,-0.106383
75581,30/06/1998,10,LARSON DAVIS INC,Q,2.09375,8728.0,-0.202381
75581,31/07/1998,10,LARSON DAVIS INC,Q,1.75,13679.0,-0.164179
75581,31/08/1998,10,LARSON DAVIS INC,Q,0.85938,12529.0,-0.508929
75581,30/09/1998,10,LARSON DAVIS INC,Q,0.53125,14245.0,-0.381818
75581,30/10/1998,10,LARSON DAVIS INC,Q,0.4375,14099.0,-0.176471
75581,30/11/1998,10,LARSON DAVIS INC,Q,0.375,12784.0,-0.142857
75581,31/12/1998,10,LARSON DAVIS INC,Q,0.34375,32572.0,-0.083333
75581,29/01/1999,10,LARSON DAVIS INC,Q,0.3125,12411.0,-0.090909
75581,26/02/1999,10,LARSON DAVIS INC,Q,-0.35938,4166.0,0.150000
75581,31/03/1999,10,LARSON DAVIS INC,Q,0.3125,8524.0,-0.130435
75581,30/04/1999,10,LARSON DAVIS INC,Q,0.84375,72762.0,1.700000
75581,28/05/1999,11,SENSAR CORP,Q,5.0,17895.0,0.185185
75581,30/06/1999,11,SENSAR CORP,Q,5.375,6627.0,0.075000
75581,30/07/1999,11,SENSAR CORP,Q,4.5,3362.0,-0.162791
75581,31/08/1999,11,SENSAR CORP,Q,3.3125,2693.0,-0.263889
75581,30/09/1999,11,SENSAR CORP,Q,3.9375,4075.0,0.188679
75581,29/10/1999,11,SENSAR CORP,Q,4.75,11126.0,0.206349
75581,30/11/1999,11,SENSAR CORP,Q,12.0,23048.0,1.526316
75581,31/12/1999,11,SENSAR CORP,Q,59.5,79412.0,3.958333
75581,31/01/2000,11,SENSAR CORP,Q,35.5,103138.0,0.193277
75581,29/02/2000,11,SENSAR CORP,Q,38.9375,67644.0,0.096831
75581,31/03/2000,11,SENSAR CORP,Q,46.625,149344.0,0.197432
75581,28/04/2000,11,SENSAR CORP,Q,21.5625,71645.0,-0.537534
75581,31/05/2000,11,SENSAR CORP,Q,16.875,58125.0,-0.217391
75581,30/06/2000,11,SENSAR CORP,Q,23.75,151341.0,0.407407
75581,31/07/2000,11,SENSAR CORP,Q,22.0,57322.0,-0.073684
75581,31/08/2000,11,SENSAR CORP,Q,22.625,25428.0,0.028409
75581,29/09/2000,11,SENSAR CORP,Q,19.125,24611.0,-0.154696
75581,31/10/2000,11,SENSAR CORP,Q,15.0,27652.0,-0.215686
75581,30/11/2000,11,SENSAR CORP,Q,3.0,44441.0,-0.800000
75581,29/12/2000,11,SENSAR CORP,Q,0.4375,49107.0,-0.854167
75581,31/01/2001,11,SENSAR CORP,Q,1.65625,44245.0,2.785714
75581,28/02/2001,11,SENSAR CORP,Q,1.0,5611.0,-0.396226
75581,30/03/2001,11,SENSAR CORP,Q,0.6875,7921.0,-0.312500
75581,30/06/2006,11,VITALSTREAM HOLDINGS INC,Q,10.6,3013.0,C
75581,31/07/2006,11,VITALSTREAM HOLDINGS INC,Q,8.2,8955.0,-0.226415
75581,31/08/2006,11,VITALSTREAM HOLDINGS INC,Q,9.75,35446.0,0.189024
75581,29/09/2006,11,VITALSTREAM HOLDINGS INC,Q,8.83,25201.0,-0.094359
75581,31/10/2006,11,VITALSTREAM HOLDINGS INC,Q,8.0,137647.0,-0.093998
75581,30/11/2006,11,VITALSTREAM HOLDINGS INC,Q,9.64,44551.0,0.205000
75581,29/12/2006,11,VITALSTREAM HOLDINGS INC,Q,10.04,16958.0,0.041494
75581,31/01/2007,11,VITALSTREAM HOLDINGS INC,Q,9.24,18726.0,-0.079681
75861,30/11/1989,11,GEHL CO,Q,14.0,18137.0,C
75861,29/12/1989,11,GEHL CO,Q,14.0,5313.0,0.000000
75861,31/01/1990,11,GEHL CO,Q,13.25,4030.0,-0.053571
75861,28/02/1990,11,GEHL CO,Q,14.875,7166.0,0.122642
75861,30/03/1990,11,GEHL CO,Q,15.5,10695.0,0.044706
75861,30/04/1990,11,GEHL CO,Q,15.0,3494.0,-0.032258
75861,31/05/1990,11,GEHL CO,Q,16.25,6766.0,0.083333
75861,29/06/1990,11,GEHL CO,Q,15.0,3260.0,-0.074462
75861,31/07/1990,11,GEHL CO,Q,12.25,6278.0,-0.183333
75861,31/08/1990,11,GEHL CO,Q,8.5,8052.0,-0.306122
75861,28/09/1990,11,GEHL CO,Q,8.875,3113.0,0.048824
75861,31/10/1990,11,GEHL CO,Q,8.0,2915.0,-0.098592
75861,30/11/1990,11,GEHL CO,Q,7.75,6481.0,-0.031250
75861,31/12/1990,11,GEHL CO,Q,9.25,6741.0,0.198710
75861,31/01/1991,11,GEHL CO,Q,9.25,7530.0,0.000000
75861,28/02/1991,11,GEHL CO,Q,8.25,4732.0,-0.108108
75861,28/03/1991,11,GEHL CO,Q,8.75,6606.0,0.065455
75861,30/04/1991,11,GEHL CO,Q,8.25,2776.0,-0.057143
75861,31/05/1991,11,GEHL CO,Q,7.5,2483.0,-0.090909
75861,28/06/1991,11,GEHL CO,Q,5.75,6622.0,-0.228000
75861,31/07/1991,11,GEHL CO,Q,6.125,3722.0,0.065217
75861,30/08/1991,11,GEHL CO,Q,6.25,4066.0,0.020408
75861,30/09/1991,11,GEHL CO,Q,6.0,2360.0,-0.040000
75861,31/10/1991,11,GEHL CO,Q,4.5,5172.0,-0.250000
75861,29/11/1991,11,GEHL CO,Q,3.5,13350.0,-0.222222
75861,31/12/1991,11,GEHL CO,Q,4.125,10280.0,0.178571
75861,31/01/1992,11,GEHL CO,Q,5.625,5131.0,0.363636
75861,28/02/1992,11,GEHL CO,Q,5.125,3472.0,-0.088889
75861,31/03/1992,11,GEHL CO,Q,5.25,5138.0,0.024390
75861,30/04/1992,11,GEHL CO,Q,4.625,4623.0,-0.119048
75861,29/05/1992,11,GEHL CO,Q,4.0,2637.0,-0.135135
75861,30/06/1992,11,GEHL CO,Q,3.375,3103.0,-0.156250
75861,31/07/1992,11,GEHL CO,Q,4.25,1818.0,0.259259
75861,31/08/1992,11,GEHL CO,Q,3.625,1212.0,-0.147059
75861,30/09/1992,11,GEHL CO,Q,3.5,1581.0,-0.034483
75861,30/10/1992,11,GEHL CO,Q,3.0,2657.0,-0.142857
75861,30/11/1992,11,GEHL CO,Q,3.375,5333.0,0.125000
75861,31/12/1992,11,GEHL CO,Q,3.125,5398.0,-0.074074
75861,29/01/1993,11,GEHL CO,Q,-3.1875,1224.0,0.020000
75861,26/02/1993,11,GEHL CO,Q,3.1875,3279.0,0.000000
75861,31/03/1993,11,GEHL CO,Q,3.5,3527.0,0.098039
75861,30/04/1993,11,GEHL CO,Q,3.25,1861.0,-0.071429
75861,28/05/1993,11,GEHL CO,Q,3.5,1120.0,0.076923
75861,30/06/1993,11,GEHL CO,Q,5.125,4708.0,0.464286
75861,30/07/1993,11,GEHL CO,Q,5.125,4952.0,0.000000
75861,31/08/1993,11,GEHL CO,Q,5.875,3215.0,0.146341
75861,30/09/1993,11,GEHL CO,Q,6.375,5026.0,0.085106
75861,29/10/1993,11,GEHL CO,Q,6.875,4598.0,0.078431
75861,30/11/1993,11,GEHL CO,Q,6.125,2075.0,-0.109091
75861,31/12/1993,11,GEHL CO,Q,6.0625,1829.0,-0.010204
75861,31/01/1994,11,GEHL CO,Q,7.375,2776.0,0.216495
75861,28/02/1994,11,GEHL CO,Q,6.0,2221.0,-0.186441
75861,31/03/1994,11,GEHL CO,Q,5.75,1346.0,-0.041667
75861,29/04/1994,11,GEHL CO,Q,6.375,1090.0,0.108696
75861,31/05/1994,11,GEHL CO,Q,6.25,1996.0,-0.019608
75861,30/06/1994,11,GEHL CO,Q,6.25,1109.0,0.000000
